Crash ID,Crash Type,Penalty Price,State_id,Hour_id,Victim_id,Speed_id,Holiday_id
27617,Multiple,120,215,12192,12192,12192,12192
1616,Multiple,400,13,20187,20187,20187,20187
9296,Multiple,210,126,17084,17084,17084,17084
12715,Multiple,280,194,18464,18464,18464,18464
11134,Single,310,179,10203,10203,10203,10203
28084,Multiple,390,246,21744,21744,21744,21744
7024,Single,280,94,30592,30592,30592,30592
30685,Single,270,217,5467,5467,5467,5467
29201,Single,130,163,20633,20633,20633,20633
3043,Multiple,60,198,17275,17275,17275,17275
26490,Single,120,170,10964,10964,10964,10964
7124,Single,270,225,24952,24952,24952,24952
6237,Multiple,250,177,13669,13669,13669,13669
7735,Multiple,150,71,10670,10670,10670,10670
9355,Single,190,70,30586,30586,30586,30586
20755,Single,310,104,298,298,298,298
10551,Single,340,114,29164,29164,29164,29164
16208,Single,160,13,17094,17094,17094,17094
27405,Multiple,170,14,25305,25305,25305,25305
16606,Single,160,75,16085,16085,16085,16085
16735,Single,210,128,15924,15924,15924,15924
14017,Multiple,40,245,27968,27968,27968,27968
3660,Single,90,118,7139,7139,7139,7139
14638,Multiple,280,231,28195,28195,28195,28195
27529,Single,50,129,8434,8434,8434,8434
11033,Multiple,190,240,5407,5407,5407,5407
23683,Single,360,60,28708,28708,28708,28708
6586,Single,30,61,21952,21952,21952,21952
10204,Single,240,37,28754,28754,28754,28754
20653,Multiple,170,123,428,428,428,428
20088,Single,160,48,18940,18940,18940,18940
29116,Multiple,230,10,12762,12762,12762,12762
515,Multiple,190,170,17391,17391,17391,17391
798,Multiple,60,207,8216,8216,8216,8216
15416,Single,210,139,24740,24740,24740,24740
2313,Single,40,93,4441,4441,4441,4441
15534,Single,400,211,26099,26099,26099,26099
2683,Single,160,194,19860,19860,19860,19860
19018,Single,310,234,25872,25872,25872,25872
22764,Multiple,340,51,30083,30083,30083,30083
27177,Single,380,137,14212,14212,14212,14212
21541,Multiple,400,202,28100,28100,28100,28100
23742,Multiple,390,101,28522,28522,28522,28522
3020,Multiple,180,192,1018,1018,1018,1018
14511,Multiple,300,45,607,607,607,607
5011,Single,90,149,15400,15400,15400,15400
16974,Multiple,270,164,31728,31728,31728,31728
11968,Single,70,73,13180,13180,13180,13180
10681,Single,370,193,21234,21234,21234,21234
5032,Single,230,121,17749,17749,17749,17749
11123,Single,70,112,6130,6130,6130,6130
9847,Multiple,180,51,6660,6660,6660,6660
11036,Single,360,157,7308,7308,7308,7308
24003,Multiple,310,71,5928,5928,5928,5928
7464,Multiple,350,133,6188,6188,6188,6188
28117,Multiple,320,162,6010,6010,6010,6010
26733,Multiple,50,74,2896,2896,2896,2896
25679,Multiple,210,74,28820,28820,28820,28820
20454,Multiple,60,219,14780,14780,14780,14780
3213,Multiple,310,199,4497,4497,4497,4497
10768,Multiple,30,188,17825,17825,17825,17825
25145,Multiple,390,93,28344,28344,28344,28344
18472,Single,40,241,732,732,732,732
15636,Multiple,380,18,16225,16225,16225,16225
23923,Multiple,50,205,1670,1670,1670,1670
4694,Multiple,220,216,7665,7665,7665,7665
23606,Single,290,56,30297,30297,30297,30297
30132,Single,280,188,25836,25836,25836,25836
10469,Single,70,161,28477,28477,28477,28477
23855,Single,200,230,25365,25365,25365,25365
2849,Single,140,115,24026,24026,24026,24026
28604,Multiple,110,194,2582,2582,2582,2582
15830,Multiple,100,64,5588,5588,5588,5588
6830,Single,240,145,11959,11959,11959,11959
31209,Single,290,138,6333,6333,6333,6333
17409,Single,270,226,11434,11434,11434,11434
17824,Single,120,184,14289,14289,14289,14289
2976,Multiple,200,44,23266,23266,23266,23266
22033,Multiple,380,147,19348,19348,19348,19348
21275,Single,360,42,2668,2668,2668,2668
19547,Single,60,202,18875,18875,18875,18875
25586,Single,270,131,25777,25777,25777,25777
1594,Single,140,128,21591,21591,21591,21591
5945,Single,200,141,31396,31396,31396,31396
90,Single,190,221,23231,23231,23231,23231
3059,Multiple,260,157,22581,22581,22581,22581
9043,Single,360,101,11549,11549,11549,11549
30981,Single,400,18,10823,10823,10823,10823
15329,Single,370,167,18125,18125,18125,18125
19771,Single,190,120,26240,26240,26240,26240
9306,Multiple,230,183,5306,5306,5306,5306
26627,Single,290,208,1749,1749,1749,1749
30897,Single,240,203,36,36,36,36
3128,Single,310,43,17694,17694,17694,17694
15053,Single,220,122,7717,7717,7717,7717
8560,Single,300,210,3536,3536,3536,3536
27306,Single,270,11,4471,4471,4471,4471
27865,Multiple,180,233,7877,7877,7877,7877
8713,Multiple,360,175,30442,30442,30442,30442
25463,Multiple,80,68,26462,26462,26462,26462
7236,Single,170,209,24975,24975,24975,24975
24778,Single,130,57,26279,26279,26279,26279
20733,Single,220,131,4607,4607,4607,4607
7894,Single,30,163,25787,25787,25787,25787
29826,Single,90,84,26968,26968,26968,26968
39,Single,260,108,23206,23206,23206,23206
30688,Multiple,220,28,16734,16734,16734,16734
17052,Multiple,210,44,5041,5041,5041,5041
25529,Multiple,210,160,18281,18281,18281,18281
21153,Multiple,310,187,9597,9597,9597,9597
28441,Multiple,160,171,9541,9541,9541,9541
28221,Single,70,168,16749,16749,16749,16749
5866,Multiple,180,31,12466,12466,12466,12466
18614,Multiple,400,104,20547,20547,20547,20547
19383,Multiple,40,4,22116,22116,22116,22116
31243,Multiple,190,209,16175,16175,16175,16175
6667,Multiple,50,74,17992,17992,17992,17992
23368,Single,350,208,18057,18057,18057,18057
13366,Multiple,230,161,1224,1224,1224,1224
31751,Single,370,69,1184,1184,1184,1184
25039,Single,400,150,5570,5570,5570,5570
24782,Single,310,233,27947,27947,27947,27947
5705,Single,280,177,1979,1979,1979,1979
1540,Single,280,196,19573,19573,19573,19573
10290,Multiple,60,84,2805,2805,2805,2805
3601,Multiple,40,9,9479,9479,9479,9479
29362,Multiple,240,127,896,896,896,896
5084,Multiple,200,107,11199,11199,11199,11199
20096,Multiple,70,182,11848,11848,11848,11848
31732,Multiple,340,68,11497,11497,11497,11497
10987,Multiple,230,157,6062,6062,6062,6062
13208,Multiple,390,19,10354,10354,10354,10354
11365,Single,150,229,8100,8100,8100,8100
24676,Single,90,147,2282,2282,2282,2282
26710,Single,40,215,28467,28467,28467,28467
16274,Multiple,210,226,4152,4152,4152,4152
15917,Multiple,100,72,24983,24983,24983,24983
8741,Single,150,189,3391,3391,3391,3391
19103,Multiple,250,30,26865,26865,26865,26865
10845,Single,360,120,19943,19943,19943,19943
20998,Single,270,215,5228,5228,5228,5228
13579,Single,190,112,23322,23322,23322,23322
15765,Single,180,111,15177,15177,15177,15177
15673,Single,100,207,12104,12104,12104,12104
16835,Multiple,40,119,19675,19675,19675,19675
4918,Single,250,31,14940,14940,14940,14940
11389,Multiple,110,47,27977,27977,27977,27977
3819,Single,340,150,26345,26345,26345,26345
5406,Multiple,170,110,10388,10388,10388,10388
23215,Single,340,24,15254,15254,15254,15254
886,Multiple,130,163,3906,3906,3906,3906
8822,Multiple,90,6,20943,20943,20943,20943
30732,Single,280,100,24898,24898,24898,24898
29648,Single,240,204,20980,20980,20980,20980
25227,Multiple,360,149,19571,19571,19571,19571
28269,Multiple,280,199,22787,22787,22787,22787
20261,Single,310,140,6676,6676,6676,6676
6760,Single,160,194,30829,30829,30829,30829
9908,Single,230,125,17847,17847,17847,17847
29534,Single,350,102,15311,15311,15311,15311
133,Multiple,160,3,2586,2586,2586,2586
14332,Multiple,330,126,4789,4789,4789,4789
27309,Multiple,290,116,4751,4751,4751,4751
30064,Single,80,42,7479,7479,7479,7479
17689,Multiple,300,105,24220,24220,24220,24220
17245,Single,40,169,31557,31557,31557,31557
18488,Multiple,60,73,21691,21691,21691,21691
20286,Multiple,90,95,22012,22012,22012,22012
21690,Single,130,199,3379,3379,3379,3379
8714,Multiple,270,3,10700,10700,10700,10700
24388,Single,230,36,9428,9428,9428,9428
22866,Multiple,50,134,25393,25393,25393,25393
14040,Multiple,90,73,12237,12237,12237,12237
19975,Single,220,66,29312,29312,29312,29312
19590,Single,220,99,39,39,39,39
3214,Multiple,370,117,4290,4290,4290,4290
4346,Multiple,270,208,12071,12071,12071,12071
19198,Single,30,33,24167,24167,24167,24167
30245,Single,50,135,30645,30645,30645,30645
29182,Single,220,144,26934,26934,26934,26934
6872,Single,340,34,5494,5494,5494,5494
11313,Single,30,72,31425,31425,31425,31425
2184,Single,260,231,23034,23034,23034,23034
26446,Single,310,60,20095,20095,20095,20095
23048,Single,160,235,21059,21059,21059,21059
19073,Single,40,145,13671,13671,13671,13671
14270,Single,350,219,29169,29169,29169,29169
7790,Single,290,35,14868,14868,14868,14868
5990,Single,200,78,1520,1520,1520,1520
26793,Multiple,360,64,29560,29560,29560,29560
15309,Single,400,92,30230,30230,30230,30230
30415,Multiple,120,119,1549,1549,1549,1549
20311,Single,350,124,28109,28109,28109,28109
20595,Multiple,270,86,160,160,160,160
27099,Single,400,28,6087,6087,6087,6087
9278,Multiple,320,28,4042,4042,4042,4042
28031,Single,290,83,20494,20494,20494,20494
8601,Single,380,81,21327,21327,21327,21327
9173,Single,320,184,7498,7498,7498,7498
28115,Single,40,176,8270,8270,8270,8270
11354,Single,350,79,27425,27425,27425,27425
2667,Single,260,140,25016,25016,25016,25016
27113,Single,110,128,1960,1960,1960,1960
11043,Multiple,170,180,8741,8741,8741,8741
25922,Multiple,230,102,20749,20749,20749,20749
11413,Multiple,240,196,24853,24853,24853,24853
21925,Single,110,180,25304,25304,25304,25304
18816,Single,230,28,14475,14475,14475,14475
31493,Single,260,91,6769,6769,6769,6769
24463,Single,170,183,17469,17469,17469,17469
1818,Single,360,140,5422,5422,5422,5422
4756,Single,80,69,8565,8565,8565,8565
26743,Multiple,270,160,18017,18017,18017,18017
6842,Multiple,230,4,16824,16824,16824,16824
27955,Multiple,90,127,16792,16792,16792,16792
11021,Multiple,200,181,24572,24572,24572,24572
4494,Single,260,88,2015,2015,2015,2015
22988,Multiple,230,4,20529,20529,20529,20529
30707,Single,320,243,19761,19761,19761,19761
8445,Multiple,40,167,9369,9369,9369,9369
19868,Multiple,290,48,28614,28614,28614,28614
15375,Multiple,120,72,9887,9887,9887,9887
10807,Single,170,193,31349,31349,31349,31349
15079,Multiple,240,46,7960,7960,7960,7960
19559,Single,310,123,9008,9008,9008,9008
5639,Multiple,40,216,16034,16034,16034,16034
19388,Single,350,129,12111,12111,12111,12111
17301,Multiple,220,67,26872,26872,26872,26872
1635,Multiple,360,119,27230,27230,27230,27230
4595,Multiple,220,122,9516,9516,9516,9516
731,Single,340,171,29485,29485,29485,29485
13625,Multiple,300,42,26657,26657,26657,26657
27638,Multiple,130,44,19934,19934,19934,19934
23703,Multiple,250,128,6769,6769,6769,6769
30896,Single,310,186,29882,29882,29882,29882
29822,Multiple,90,145,11670,11670,11670,11670
28775,Single,280,131,14375,14375,14375,14375
14168,Multiple,340,20,28284,28284,28284,28284
12264,Single,190,188,15078,15078,15078,15078
14172,Single,350,234,25071,25071,25071,25071
12031,Multiple,270,120,1221,1221,1221,1221
8324,Single,270,233,20883,20883,20883,20883
9754,Single,80,125,27127,27127,27127,27127
10147,Multiple,400,193,14878,14878,14878,14878
925,Multiple,80,227,28718,28718,28718,28718
5947,Single,100,147,22604,22604,22604,22604
5351,Single,220,29,11683,11683,11683,11683
27172,Single,30,191,1552,1552,1552,1552
2564,Single,330,234,20110,20110,20110,20110
3358,Single,160,61,8105,8105,8105,8105
24203,Multiple,70,50,21873,21873,21873,21873
14167,Multiple,60,140,7794,7794,7794,7794
20896,Multiple,230,166,20732,20732,20732,20732
1680,Multiple,80,131,11132,11132,11132,11132
18524,Multiple,340,16,24322,24322,24322,24322
3560,Single,90,188,23814,23814,23814,23814
26753,Single,70,133,23762,23762,23762,23762
5182,Multiple,60,246,28415,28415,28415,28415
8268,Single,90,223,26428,26428,26428,26428
4071,Single,340,57,2297,2297,2297,2297
12240,Multiple,310,53,14269,14269,14269,14269
1995,Multiple,100,180,5606,5606,5606,5606
3950,Single,370,13,7549,7549,7549,7549
14704,Single,160,121,1351,1351,1351,1351
10355,Single,300,188,23598,23598,23598,23598
13176,Multiple,340,217,16135,16135,16135,16135
4972,Single,270,137,28085,28085,28085,28085
20841,Single,140,237,31697,31697,31697,31697
10075,Single,60,17,30815,30815,30815,30815
29353,Single,210,123,23351,23351,23351,23351
8369,Single,210,194,19842,19842,19842,19842
5847,Single,160,15,27702,27702,27702,27702
5482,Single,250,135,14205,14205,14205,14205
10197,Single,30,175,6352,6352,6352,6352
15435,Single,90,238,10650,10650,10650,10650
29370,Single,90,122,8493,8493,8493,8493
13448,Single,260,130,18364,18364,18364,18364
15271,Single,120,56,4902,4902,4902,4902
16155,Single,60,189,25370,25370,25370,25370
300,Multiple,60,134,21215,21215,21215,21215
16621,Single,230,109,8790,8790,8790,8790
21095,Single,240,31,15895,15895,15895,15895
14903,Multiple,400,35,25976,25976,25976,25976
16982,Single,210,212,4552,4552,4552,4552
10321,Single,100,166,30338,30338,30338,30338
605,Single,210,226,10449,10449,10449,10449
15439,Multiple,340,144,26311,26311,26311,26311
5621,Single,190,134,27510,27510,27510,27510
11950,Single,240,214,20633,20633,20633,20633
13476,Multiple,280,243,5761,5761,5761,5761
18430,Single,280,244,15874,15874,15874,15874
8863,Multiple,80,164,7398,7398,7398,7398
16180,Single,210,184,22886,22886,22886,22886
12734,Single,260,62,27068,27068,27068,27068
30179,Single,320,224,6349,6349,6349,6349
5139,Single,200,6,4146,4146,4146,4146
29936,Multiple,250,146,18032,18032,18032,18032
4293,Multiple,260,85,17395,17395,17395,17395
28522,Single,150,55,26553,26553,26553,26553
13529,Multiple,300,36,27003,27003,27003,27003
28439,Multiple,350,79,13933,13933,13933,13933
12992,Single,50,169,8044,8044,8044,8044
20036,Single,370,122,12892,12892,12892,12892
14312,Single,70,127,21866,21866,21866,21866
5636,Single,80,110,20940,20940,20940,20940
16536,Single,360,229,29980,29980,29980,29980
11097,Multiple,50,84,13400,13400,13400,13400
29474,Multiple,240,165,14975,14975,14975,14975
26387,Multiple,220,77,16775,16775,16775,16775
4032,Multiple,120,64,14888,14888,14888,14888
19148,Single,270,17,18411,18411,18411,18411
10774,Multiple,150,241,6630,6630,6630,6630
12097,Multiple,210,208,17302,17302,17302,17302
28250,Single,350,91,6245,6245,6245,6245
3827,Single,370,185,4445,4445,4445,4445
16376,Multiple,290,167,12118,12118,12118,12118
21756,Multiple,200,212,5149,5149,5149,5149
5785,Multiple,330,50,10577,10577,10577,10577
24223,Multiple,220,43,28116,28116,28116,28116
20923,Single,140,173,29263,29263,29263,29263
21974,Single,360,68,14497,14497,14497,14497
27540,Single,30,184,23171,23171,23171,23171
3216,Multiple,260,83,11244,11244,11244,11244
27446,Multiple,140,98,21881,21881,21881,21881
30183,Multiple,290,214,23262,23262,23262,23262
23030,Multiple,210,165,20845,20845,20845,20845
25812,Multiple,340,248,14492,14492,14492,14492
24982,Single,230,168,25762,25762,25762,25762
6733,Single,340,96,13379,13379,13379,13379
2739,Multiple,280,140,15105,15105,15105,15105
10817,Multiple,110,32,5605,5605,5605,5605
25691,Multiple,160,137,1738,1738,1738,1738
1801,Single,60,72,21964,21964,21964,21964
12885,Multiple,100,205,14197,14197,14197,14197
28715,Single,90,228,12206,12206,12206,12206
87,Multiple,340,144,2234,2234,2234,2234
30802,Multiple,230,187,11233,11233,11233,11233
17430,Single,120,80,25911,25911,25911,25911
17679,Multiple,80,58,27180,27180,27180,27180
27109,Multiple,40,180,3324,3324,3324,3324
5619,Single,390,201,8640,8640,8640,8640
2350,Multiple,140,190,24674,24674,24674,24674
20242,Multiple,370,208,23910,23910,23910,23910
705,Single,90,95,1697,1697,1697,1697
21792,Multiple,220,68,20243,20243,20243,20243
27247,Single,50,214,29838,29838,29838,29838
22836,Single,330,82,31615,31615,31615,31615
25977,Multiple,30,216,24140,24140,24140,24140
20802,Single,40,43,29847,29847,29847,29847
12639,Multiple,90,207,21915,21915,21915,21915
4038,Single,350,48,30973,30973,30973,30973
13059,Multiple,60,109,21862,21862,21862,21862
29560,Multiple,40,218,18593,18593,18593,18593
25427,Multiple,30,237,7092,7092,7092,7092
18007,Single,270,82,14648,14648,14648,14648
19532,Multiple,280,247,31235,31235,31235,31235
24095,Multiple,80,157,19479,19479,19479,19479
22149,Multiple,30,232,18472,18472,18472,18472
18013,Single,50,123,14061,14061,14061,14061
24053,Multiple,40,69,21823,21823,21823,21823
26440,Multiple,290,20,30554,30554,30554,30554
30989,Multiple,400,179,13421,13421,13421,13421
18368,Single,320,123,12985,12985,12985,12985
12256,Multiple,370,98,7857,7857,7857,7857
24973,Multiple,200,16,1497,1497,1497,1497
13294,Multiple,250,228,21717,21717,21717,21717
18651,Multiple,220,55,22384,22384,22384,22384
4235,Multiple,190,133,9172,9172,9172,9172
13679,Single,110,203,28348,28348,28348,28348
25152,Single,100,239,8432,8432,8432,8432
10205,Single,210,74,14352,14352,14352,14352
3750,Single,270,199,1983,1983,1983,1983
31277,Single,300,171,1007,1007,1007,1007
7822,Multiple,250,72,29905,29905,29905,29905
22049,Single,260,165,9539,9539,9539,9539
5491,Single,170,18,18709,18709,18709,18709
22652,Single,60,104,19508,19508,19508,19508
8733,Multiple,220,68,7603,7603,7603,7603
20233,Multiple,390,2,15342,15342,15342,15342
26889,Single,300,75,26749,26749,26749,26749
9003,Single,290,93,14795,14795,14795,14795
14951,Single,280,137,6770,6770,6770,6770
20374,Multiple,230,97,7156,7156,7156,7156
20087,Single,50,39,825,825,825,825
7500,Multiple,70,203,3361,3361,3361,3361
24386,Multiple,290,68,18582,18582,18582,18582
21695,Multiple,40,209,14072,14072,14072,14072
26265,Single,60,141,6264,6264,6264,6264
9151,Single,290,83,25892,25892,25892,25892
7398,Single,250,210,20999,20999,20999,20999
14856,Multiple,250,43,16073,16073,16073,16073
5069,Single,280,138,21714,21714,21714,21714
18334,Single,140,53,18722,18722,18722,18722
31231,Multiple,120,245,25985,25985,25985,25985
26414,Single,90,122,6524,6524,6524,6524
18521,Multiple,330,163,7653,7653,7653,7653
